YYYY_LOCAL,MM_LOCAL,DD_LOCAL,HHMM_LOCAL,YYYYMMDDHH,YYYY_SOLAR,MM_SOLAR,DD_SOLAR,HHMM_SOLAR,NEAR_CMMTY,PROVINCE,FUJITA,START_LAT_,START_LON_,END_LAT_N,END_LON_W,LENGTH_M,MOTION_DEG,WIDTH_MAX_,HUMAN_FATA,HUMAN_INJ,ANIMAL_FAT,ANIMAL_INJ,DMG_THOUS,FORECAST_R
     1984.000000,        6.000000,       29.000000,     1630.000000,19840629 2230,     1984.000000,        6.000000,       29.000000,     1451.000000,Busby,AB,1,       53.950000,     -113.881500,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Westlock - Barrhead - Athabasca
     1984.000000,        6.000000,       29.000000,     1640.000000,19840629 2240,     1984.000000,        6.000000,       29.000000,     1501.000000,Dapp,AB,2,       54.368500,     -113.790500,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Westlock - Barrhead - Athabasca
     1984.000000,        6.000000,       29.000000,     1700.000000,19840629 2300,     1984.000000,        6.000000,       29.000000,     1516.000000,Lesser Slave Lake,AB,0,       55.460000,     -115.130000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Slave Lake
     1984.000000,        6.000000,       29.000000,     1700.000000,19840629 2300,     1984.000000,        6.000000,       29.000000,     1524.000000,Abee,AB,1,       54.231500,     -113.031500,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Fort Saskatchewan - Vegreville - Redwater - Smoky Lake
     1984.000000,        6.000000,       29.000000,     1753.000000,19840629 2353,     1984.000000,        6.000000,       29.000000,     1616.000000,Big Coulee,AB,3,       54.881500,     -113.281500,     -999.000000,     -999.000000,-999,-999,-999,1,1,-999,-999,-999,Westlock - Barrhead - Athabasca
     1984.000000,        6.000000,       29.000000,     1800.000000,19840630 0000,     1984.000000,        6.000000,       29.000000,     1631.000000,Foremost,AB,1,       49.480000,     -111.420000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Cypress Hills Provincial Park - Foremost
     1984.000000,        6.000000,       29.000000,     1800.000000,19840630 0000,     1984.000000,        6.000000,       29.000000,     1631.000000,Minburn - Myrnam,AB,1,       53.491700,     -111.300000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Lloydminster - Wainwright - Vermilion - Provost
     1984.000000,        7.000000,        6.000000,     1515.000000,19840706 1915,     1984.000000,        7.000000,        6.000000,     1349.000000,Elora,ON,2,       43.680000,      -80.420000,     -999.000000,     -999.000000,-999,-999,30,0,0,0,0,20,Waterloo - Wellington
     1984.000000,        7.000000,        6.000000,     1600.000000,19840706 2000,     1984.000000,        7.000000,        6.000000,     1435.000000,Erin,ON,0,       43.760000,      -80.060000,     -999.000000,     -999.000000,-999,-999,-999,0,0,0,0,-999,Waterloo - Wellington
     1984.000000,        7.000000,        6.000000,     1925.000000,19840706 2325,     1984.000000,        7.000000,        6.000000,     1756.000000,Chelmsford,ON,0,       46.580000,      -81.190000,     -999.000000,     -999.000000,-999,-999,-999,0,0,0,0,-999,Greater Sudbury and Vicinity
     1984.000000,        7.000000,        6.000000,     1800.000000,19840707 0000,     1984.000000,        7.000000,        6.000000,     1645.000000,Maymont,SK,0,       52.559000,     -107.737000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,The Battlefords - Unity - Maidstone - St. Walburg
     1984.000000,        7.000000,        8.000000,     1330.000000,19840708 1830,     1984.000000,        7.000000,        8.000000,     1142.000000,Virden,MB,0,       49.850000,     -100.930000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Virden - Souris
     1984.000000,        7.000000,        8.000000,     1605.000000,19840708 2105,     1984.000000,        7.000000,        8.000000,     1427.000000,St. Claude to Haywood,MB,3,       49.670000,      -98.350000,       49.628155,      -98.195811,12100,295,-999,0,5,-999,-999,-999,Portage la Prairie - Headingley - Brunkild - Carman
     1984.000000,        7.000000,        8.000000,     1700.000000,19840708 2200,     1984.000000,        7.000000,        8.000000,     1525.000000,Sperling to Rosenort,MB,1,       49.481000,      -97.571000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Morden - Winkler - Altona - Emerson - Morris
     1984.000000,        7.000000,        8.000000,     1800.000000,19840708 2300,     1984.000000,        7.000000,        8.000000,     1628.000000,St. Malo,MB,1,       49.320000,      -96.940000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Steinbach - St. Adolphe - Dominion City - Vita - Richer
     1984.000000,        7.000000,        8.000000,     1845.000000,19840708 2345,     1984.000000,        7.000000,        8.000000,     1641.000000,Big Trout Lake,ON,0,       53.800000,      -89.800000,       53.794900,      -89.791400,800,315,-999,0,0,0,0,-999,Big Trout Lake - Sachigo Lake
     1984.000000,        7.000000,       12.000000,     1900.000000,19840713 0000,     1984.000000,        7.000000,       12.000000,     1716.000000,Wawanesa,MB,1,       49.590000,      -99.680000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Brandon - Carberry - Treherne
     1984.000000,        7.000000,       15.000000,     1620.000000,19840715 2020,     1984.000000,        7.000000,       15.000000,     1506.000000,Sheenboro to Bouchette,QC,3,       45.971062,      -77.232548,       46.203250,      -75.958338,102000,255,80,1,40,-999,-999,2000,Pontiac
     1984.000000,        7.000000,       21.000000,     1245.000000,19840721 1845,     1984.000000,        7.000000,       21.000000,     1105.000000,Herronton,AB,0,       50.630000,     -113.420000,     -999.000000,     -999.000000,-999,-999,-999,0,1,-999,-999,-999,Brooks - Strathmore - Vulcan
     1984.000000,        7.000000,       21.000000,     1930.000000,19840722 0030,     1984.000000,        7.000000,       21.000000,     1739.000000,Hargrave,MB,0,       49.879000,     -101.088000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Virden - Souris
     1984.000000,        8.000000,        8.000000,     1800.000000,19840808 2300,     1984.000000,        8.000000,        8.000000,     1627.000000,Winnipeg Beach - Matlock,MB,0,       50.490000,      -96.970000,     -999.000000,     -999.000000,100,-999,-999,-999,-999,-999,-999,-999,Selkirk - Gimli - Stonewall - Woodlands - Eriksdale
     1984.000000,        8.000000,        8.000000,     1820.000000,19840808 2320,     1984.000000,        8.000000,        8.000000,     1648.000000,Victoria Beach,MB,0,       50.700000,      -96.560000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Dugald - Beausejour - Grand Beach
     1984.000000,        8.000000,        8.000000,     1830.000000,19840808 2330,     1984.000000,        8.000000,        8.000000,     1657.000000,Clandeboye,MB,0,       50.240000,      -96.910000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Selkirk - Gimli - Stonewall - Woodlands - Eriksdale
     1984.000000,        8.000000,        8.000000,     2100.000000,19840809 0100,     1984.000000,        8.000000,        8.000000,     1926.000000,Reeces Corners,ON,0,       42.980000,      -82.110000,     -999.000000,     -999.000000,-999,-999,-999,0,0,0,0,-999,Sarnia - Lambton
     1984.000000,        8.000000,       14.000000,     1940.000000,19840814 2340,     1984.000000,        8.000000,       14.000000,     1817.000000,Downsview,ON,1,       43.745000,      -79.517000,       43.717000,      -79.545000,3980,35,150,0,4,0,0,2000,City of Toronto
     1984.000000,        8.000000,       23.000000,     2000.000000,19840824 0200,     1984.000000,        8.000000,       23.000000,     1830.000000,Finnegan,AB,0,       51.117000,     -112.067000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Brooks - Strathmore - Vulcan
     1984.000000,        8.000000,       30.000000,      700.000000,19840830 1100,     1984.000000,        8.000000,       30.000000,      532.000000,Petrolia,ON,0,       42.880000,      -82.140000,     -999.000000,     -999.000000,-999,-999,-999,0,0,0,0,-999,Sarnia - Lambton
     1984.000000,        9.000000,        2.000000,     1815.000000,19840902 2215,     1984.000000,        9.000000,        2.000000,     1651.000000,Melrose,ON,0,       42.990000,      -81.390000,     -999.000000,     -999.000000,-999,-999,-999,0,0,0,0,-999,London - Middlesex
     1984.000000,        9.000000,        2.000000,     1920.000000,19840902 2320,     1984.000000,        9.000000,        2.000000,     1757.000000,London,ON,2,       42.945000,      -81.249000,       42.929000,      -81.209000,3630,300,120,0,33,0,0,5000,London - Middlesex
     1984.000000,        9.000000,       10.000000,     1630.000000,19840910 2030,     1984.000000,        9.000000,       10.000000,     1518.000000,Dalrymple Lake,ON,1,       44.668000,      -79.098000,       44.676000,      -79.090000,1120,220,100,0,0,0,0,-999,Peterborough - Kawartha Lakes
     1984.000000,        9.000000,       10.000000,     1630.000000,19840910 2030,     1984.000000,        9.000000,       10.000000,     1518.000000,Canal Lake,ON,1,       44.581000,      -79.060000,       44.587000,      -79.052000,890,205,50,0,0,0,0,-999,Peterborough - Kawartha Lakes
     1984.000000,       10.000000,        3.000000,     1700.000000,19841003 2100,     1984.000000,       10.000000,        3.000000,     1611.000000,Brinston,ON,1,       44.940000,      -75.360000,     -999.000000,     -999.000000,-999,-999,-999,0,0,0,0,10,Cornwall - Morrisburg
     1984.000000,        0.000000,        0.000000,        0.000000,19840518,     1984.000000,        0.000000,        0.000000,        0.000000,Evansburg,AB,0,       53.600000,     -115.018500,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Spruce Grove - Morinville - Mayerthorpe - Evansburg
     1984.000000,        0.000000,        0.000000,        0.000000,19840520,     1984.000000,        0.000000,        0.000000,        0.000000,Spruce Grove,AB,0,       53.534000,     -113.899000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Spruce Grove - Morinville - Mayerthorpe - Evansburg
     1984.000000,        0.000000,        0.000000,        0.000000,19840629,     1984.000000,        0.000000,        0.000000,        0.000000,Baptiste Lake,AB,0,       54.720000,     -113.570000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Westlock - Barrhead - Athabasca
     1984.000000,        0.000000,        0.000000,        0.000000,19840629,     1984.000000,        0.000000,        0.000000,        0.000000,Kindersley,SK,1,       51.470000,     -109.170000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Kindersley - Rosetown - Biggar - Wilkie - Macklin
     1984.000000,        0.000000,        0.000000,        0.000000,19840629,     1984.000000,        0.000000,        0.000000,        0.000000,Langham,SK,0,       52.370000,     -106.970000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Martensville - Warman - Rosthern - Delisle - Wakaw
     1984.000000,        0.000000,        0.000000,        0.000000,19840720,     1984.000000,        0.000000,        0.000000,        0.000000,Tobin Lake,SK,1,       53.518000,     -103.744000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Melfort - Tisdale - Nipawin - Carrot River
     1984.000000,        0.000000,        0.000000,        0.000000,19840802,     1984.000000,        0.000000,        0.000000,        0.000000,35 km NW of Rimbey,AB,0,       52.800000,     -114.630000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Rocky Mountain House - Caroline
     1984.000000,        0.000000,        0.000000,        0.000000,19840809,     1984.000000,        0.000000,        0.000000,        0.000000,Fort Assiniboine,AB,1,       54.331500,     -114.768500,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Westlock - Barrhead - Athabasca
     1984.000000,        0.000000,        0.000000,        0.000000,19840809,     1984.000000,        0.000000,        0.000000,        0.000000,Campsie,AB,0,       54.131500,     -114.650000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,15,Westlock - Barrhead - Athabasca
     1984.000000,        0.000000,        0.000000,        0.000000,19840813,     1984.000000,        0.000000,        0.000000,        0.000000,Borradaile,AB,0,       53.350000,     -110.700000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Lloydminster - Wainwright - Vermilion - Provost
     1984.000000,        0.000000,        0.000000,        0.000000,19840819,     1984.000000,        0.000000,        0.000000,        0.000000,Laird,SK,0,       52.717000,     -106.606000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Martensville - Warman - Rosthern - Delisle - Wakaw
     1985.000000,        5.000000,       20.000000,        0.000000,,     1985.000000,        5.000000,       20.000000,        0.000000,St-Raphaël de Bellechasse,QC,0,       46.798000,      -70.751000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Québec
     1985.000000,        5.000000,        7.000000,     1600.000000,19850507 2200,     1985.000000,        5.000000,        7.000000,     1424.000000,Alder Flats,AB,0,       52.931500,     -114.950000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Drayton Valley - Devon - Rimbey - Pigeon Lake
     1985.000000,        5.000000,       22.000000,     1700.000000,19850522 2300,     1985.000000,        5.000000,       22.000000,     1540.000000,Czar,AB,1,       52.450000,     -110.830000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Lloydminster - Wainwright - Vermilion - Provost
     1985.000000,        5.000000,       25.000000,     1700.000000,19850525 2230,     1985.000000,        5.000000,       25.000000,     1537.000000,Ste. Genevieve,MB,1,       49.740000,      -96.520000,     -999.000000,     -999.000000,-999,-999,-999,0,3,-999,-999,-999,Steinbach - St. Adolphe - Dominion City - Vita - Richer
     1985.000000,        5.000000,       31.000000,     1500.000000,19850531 1900,     1985.000000,        5.000000,       31.000000,     1338.000000,Hopeness,ON,2,       44.937000,      -81.171000,       44.958000,      -81.157000,2710,235,250,0,0,0,0,-999,Grey - Bruce
     1985.000000,        5.000000,       31.000000,     1610.000000,19850531 2010,     1985.000000,        5.000000,       31.000000,     1450.000000,Hopeville,ON,2,       44.069000,      -80.626000,       44.115000,      -80.422000,16400,255,-999,0,0,0,0,-999,Grey - Bruce
